Hour,C1,C2,C3,C4,C5
217,43,131.016427090167,1417.683,105,181.016427090167
218,42,129.0392776816151,1423.491,104,179.0392776816151
219,42,129.1765840379131,1438.074,105,179.1765840379131
220,39,128.094658135415,1427.191,106,178.094658135415
221,43,129.1925842941478,1413.83,112,179.1925842941478
222,48,131.6020838512883,1411.973,119,181.6020838512883
223,53,133.83046995061,1414.094,118,183.83046995061
224,55,136.5279448831855,1455.182,131,186.5279448831855
225,56,137.3388986575225,1542.48,124,187.3388986575225
226,54,137.6385490564536,1477.59,119,187.6385490564536
227,52,139.3670779836979,1490.775,119,189.3670779836979
228,50,139.8905897727996,1542.77,119,189.8905897727996
229,41,140.6266040966741,1594.254,110,190.6266040966741
230,44,141.7035260379754,1598.71,116,191.7035260379754
231,37,144.552253879798,1574.339,106,194.552253879798
232,39,145.7658522574648,1576.572,112,195.7658522574648
233,41,145.6931506295776,1587.988,111,195.6931506295776
234,41,144.9832060990545,1589.852,106,194.9832060990545
235,40,144.0030344952654,1574.523,104,194.0030344952654
236,32,142.7250770023875,1533.906,105,192.7250770023875
237,43,142.1001818110464,1562.283,108,192.1001818110464
238,38,140.5301487849531,1552.249,107,190.5301487849531
239,39,139.4823773731514,1541.558,101,189.4823773731514
240,35,139.5291416189349,1527.496,101,189.5291416189349
241,31,139.0380732434289,1517.996,100,189.0380732434289
242,30,138.8932117139639,1528.577,98,188.8932117139639
243,30,138.8614208123657,1508.82,99,188.8614208123657
244,30,142.836353312871,1506.023,100,192.836353312871
245,31,146.1075280051045,1594.381,103,196.1075280051045
246,36,155.8095311246272,1708.979,104,205.8095311246272
247,37,165.7920756220398,1766.047,117,215.7920756220398
248,40,163.4861782012313,1712.622228,102,213.4861782012313
249,37,163.5381244868424,1617.681,101,213.5381244868424
250,38,164.1407487345357,1577.975,100,214.1407487345357
251,34,165.1496713386305,1531.539,102,215.1496713386305
252,32,165.5809810440933,1502.981,101,215.5809810440933
253,29,165.4735022543684,1536.487,101,215.4735022543684
254,28,166.9754763823563,1613.774,100,216.9754763823563
255,31,166.5653901702508,1643.363,97,216.5653901702508
256,27,160.8435709378275,1582.036,100,210.8435709378275
257,34,156.9903566311502,1597.378,96,206.9903566311502
258,35,152.4352879278879,1583.587,104,202.4352879278879
259,35,150.0125387890468,1545.955,100,200.0125387890468
260,34,146.9598384271862,1486.622,101,196.9598384271862
261,29,145.3881361253534,1364.461,103,195.3881361253534
262,30,142.125101825342,1382.168,103,192.125101825342
263,29,142.2975747243642,1310.258,98,192.2975747243642
264,24,141.0238943805784,1205.99,95,191.0238943805784
265,24,137.8711230100775,1232.552,94,187.8711230100775
266,24,137.97342906259,1274.184,93,187.97342906259
267,24,136.7035882825503,1295.421,94,186.7035882825503
268,25,138.1116275034259,1325.615,94,188.1116275034259
269,26,140.0886858188383,1375.172,96,190.0886858188383
270,32,149.6484631900939,1467.794,105,199.6484631900939
271,34,158.192319732858,1604.479,117,208.192319732858
272,36,161.7658729064915,1740.045,100,211.7658729064915
273,38,161.5620579268433,1853.87,113,211.5620579268433
274,36,161.9483359683696,1904.69,100,211.9483359683696
275,37,161.9974095581324,1899.391,99,211.9974095581324
276,38,163.1609119040747,1852.685,100,213.1609119040747
277,36,163.5427831639642,1833.2,101,213.5427831639642
278,31,164.622694627461,1881.785,105,214.622694627461
279,31,165.3493733543012,1954.98,98,215.3493733543012
280,31,161.3965465250103,1961.469,97,211.3965465250103
281,36,156.2313089116346,1897.483,101,206.2313089116346
282,36,153.6372784541881,1931.081,102,203.6372784541881
283,37,152.300454496618,1836.451,105,202.300454496618
284,37,150.3409914130728,1740.804,105,200.3409914130728
285,37,147.6606329297231,1666.804,98,197.6606329297231
286,38,145.6066549149774,1629.429,97,195.6066549149774
287,37,142.081277447536,1538.02,98,192.081277447536
288,35,139.0044139659667,1532.087,98,189.0044139659667
289,33,136.7552133259097,1485.777,98,186.7552133259097
290,30,136.6296532728853,1438.275,97,186.6296532728853
291,25,136.7516248119564,1446.112,106,186.7516248119564
292,31,138.4929677893793,1475.271,97,188.4929677893793
293,25,142.2435759435994,1590.078,97,192.2435759435994
294,30,151.7458577173422,1740.163,98,201.7458577173422
295,29,162.5319851768409,1822.835,97,212.5319851768409
296,27,167.3727102465045,1743.208,117,217.3727102465045
297,43,167.7369570377367,1651.857,110,217.7369570377367
298,40,168.2418190167031,1638.238,110,218.2418190167031
299,40,169.2198324138039,1659.058,114,219.2198324138039
300,38,169.3207019975791,1648.374,111,219.3207019975791
301,39,171.2188424844365,1666.705,116,221.2188424844365
302,39,173.5089157946301,1707.832,109,223.5089157946301
303,33,164.7030417967755,1723.33,106,214.7030417967755
304,41,166.3823232840877,1747.66,102,216.3823232840877
305,38,161.6065516096791,1662.53,111,211.6065516096791
306,39,160.1617441049085,1635.523,102,210.1617441049085
307,38,158.841417308192,1601.433,103,208.841417308192
308,37,157.7834161609939,1585.584,104,207.7834161609939
309,35,153.892851854949,1604.362,101,203.892851854949
310,33,151.3765654051784,1559.278,101,201.3765654051784
311,26,148.7400009755259,1556.952,101,198.7400009755259
312,32,143.9993229934926,1526.024,105,193.9993229934926
313,28,142.0243534171886,1583.346,98,192.0243534171886
314,21,141.5653075421512,1547.781,96,191.5653075421512
315,30,140.5137365557668,1535.791,96,190.5137365557668
316,28,142.7115413350712,1601.815,95,192.7115413350712
317,29,143.4241230965503,1678.479,95,193.4241230965503
318,30,147.3747430314405,1707.169,100,197.3747430314405
319,24,153.2527037577187,1765.483,101,203.2527037577187
320,31,157.3819433247191,1879.893,100,207.3819433247191
321,33,160.0257828825821,1869.413,110,210.0257828825821
322,36,159.9144213988051,1864.249,106,209.9144213988051
323,35,162.9196424216562,1888.916,107,212.9196424216562
324,37,163.3403829066805,1880.062,111,213.3403829066805
325,35,163.9434151404904,1929.083,123,213.9434151404904
326,37,165.4972141368412,2062.674,98,215.4972141368412
327,38,164.1983523390334,2137.444,97,214.1983523390334
328,39,158.9879850822303,2107.792,103,208.9879850822303
329,33,156.584947218144,2133.47,101,206.584947218144
330,41,153.3459253838029,2053.118,105,203.3459253838029
331,39,150.7496616946819,2063.071,103,200.7496616946819
332,41,155.2524416069614,2085.152,108,205.2524416069614
333,40,154.7272472526701,2066.845,113,204.7272472526701
334,40,152.3864592264455,2021.137,101,202.3864592264455
335,43,152.2644206360582,1972.33,107,202.2644206360582
336,42,153.9664500374618,1995.942,107,203.9664500374618
337,43,151.3194102592134,1957.19,100,201.3194102592134
338,38,146.4425947884207,1932.375,100,196.4425947884207
339,35,149.7220418008712,1863.119,100,199.7220418008712
340,35,153.8730188005064,1955.799,101,203.8730188005064
341,34,159.8542171697456,2060.028,113,209.8542171697456
342,41,170.2525142591389,2114.961,110,220.2525142591389
343,41,177.1052980688135,2158.249,108,227.1052980688135
344,43,182.0485349358389,2206.572,125,232.0485349358389
345,43,182.0973613418308,2256.112,107,232.0973613418308
346,39,180.5662044272237,2258.028,103,230.5662044272237
347,38,178.6056128277428,2201.711,101,228.6056128277428
348,38,176.2735540371907,2184.868,109,226.2735540371907
349,39,173.5204457214941,2295.554,105,223.5204457214941
350,37,171.5167949749038,2242.998,102,221.5167949749038
351,38,170.981790348585,2116.399,102,220.981790348585
352,41,164.9911376229533,2148.39,103,214.9911376229533
353,43,158.8534864242885,2085.313,114,208.8534864242885
354,44,155.2557846285282,1988.895,114,205.2557846285282
355,43,150.4004815154118,1913.22,110,200.4004815154118
356,32,148.4469173771177,1895.22,109,198.4469173771177
357,45,146.8421012693407,1837.684,129,196.8421012693407
358,40,142.1227654192098,1850.904,104,192.1227654192098
359,40,139.5863401368324,1797.383,105,189.5863401368324
360,36,136.8799676758215,1750.354,100,186.8799676758215
361,32,136.5764169441138,1682.893,100,186.5764169441138
362,31,135.536591656937,1634.778,99,185.536591656937
363,29,136.1406638506199,1644.021,99,186.1406638506199
364,21,135.5196299693976,1616.15,99,185.5196299693976
365,32,138.8807077912244,1596.92,107,188.8807077912244
366,36,141.8361232172412,1523.484,110,191.8361232172412
367,37,147.2510227215558,1578.292,108,197.2510227215558
368,39,150.2061912054281,1616.086,112,200.2061912054281
369,38,151.0103776293597,1726.588,110,201.0103776293597
370,38,152.1912050688936,1767.686,99,202.1912050688936
371,40,153.6966976391891,1733.653,99,203.6966976391891
372,40,152.7049261577034,1778.828,99,202.7049261577034
373,39,151.881456016869,1764.665,100,201.881456016869
374,36,152.8100330222207,1778.099,104,202.8100330222207
375,35,154.5669437446857,1790.488,104,204.5669437446857
376,34,154.8421364813696,1808.715,102,204.8421364813696
377,33,149.1157814388308,1801.946,102,199.1157814388308
378,37,143.4007573438448,1773.177,112,193.4007573438448
379,30,140.5110704504602,1748.793,108,190.5110704504602
380,42,136.1351471582775,1748.507,115,186.1351471582775
381,38,135.4766070662429,1698.997,117,185.4766070662429
382,40,133.9526213805096,1675.745,108,183.9526213805096
383,35,131.8259812437873,1649.456,108,181.8259812437873
384,35,129.1027021860482,1579.65,102,179.1027021860482
385,35,132.4488541432703,1586.019,102,182.4488541432703
386,33,130.6951406208611,1545.221,102,180.6951406208611
387,34,131.5967578021475,1503.408,103,181.5967578021475
388,32,130.7860506075155,1522.435,104,180.7860506075155
389,34,131.8731393405451,1554.934,116,181.8731393405451
390,41,132.6143458525545,1561.926,112,182.6143458525545
391,44,132.1887034934724,1577.539,122,182.1887034934724
392,46,133.9631668007512,1589.98,113,183.9631668007512
393,46,135.3064797551546,1644.647,115,185.3064797551546
394,47,138.6672878011453,1662.877,112,188.6672878011453
395,46,142.2139309257448,1659.526,107,192.2139309257448
396,46,141.3625431539361,1672.872,104,191.3625431539361
397,47,141.8297146819872,1696.463,110,191.8297146819872
398,46,141.9427726244698,1745.211,111,191.9427726244698
399,41,143.937113023981,1794.566,123,193.937113023981
400,40,144.7781931358908,1755.901,111,194.7781931358908
401,40,146.0477356281834,1773.63,109,196.0477356281834
402,41,142.3259358605306,1695.151,120,192.3259358605306
403,43,142.2817787632207,1690.337816871,122,192.2817787632207
404,43,141.7357919770063,1709.916620176,110,191.7357919770063
405,46,139.5945375528765,1656.971086791,112,189.5945375528765
406,43,139.8813966145073,1561.355,116,189.8813966145073
407,45,137.5290524449582,1575.13,108,187.5290524449582
408,44,133.8359410963827,1592.126,109,183.8359410963827
409,43,134.3066669482565,1575.213,104,184.3066669482565
410,40,133.4632021049417,1532.655,110,183.4632021049417
411,40,127.8856449269728,1516.953,106,177.8856449269728
412,39,135.2587943088562,1537.353,107,185.2587943088562
413,39,139.5847666659464,1556.868,116,189.5847666659464
414,44,150.7778063336257,1672.474,116,200.7778063336257
415,48,163.3101274198159,1705.519,116,213.3101274198159
416,45,166.1142309797527,1790.577,123,216.1142309797527
417,45,166.4519049115425,1784.371,112,216.4519049115425
418,44,163.8711102630938,1781.908,107,213.8711102630938
419,42,165.6360154354566,1774.587,108,215.6360154354566
420,40,165.0669214367468,1759.877,105,215.0669214367468
421,42,166.6640855999977,1797.629,105,216.6640855999977
422,38,165.4272095424352,1774.348,100,215.4272095424352
423,38,169.7972036860713,1758.212,100,219.7972036860713
424,33,163.3580155906342,1744.618,101,213.3580155906342
425,36,160.2449022345352,1739.507,103,210.2449022345352
426,40,154.3175741008348,1762.194,102,204.3175741008348
427,42,154.683847654013,1711.644,118,204.683847654013
428,42,151.655724680263,1631.865,102,201.655724680263
429,43,148.2411099464673,1648.385,108,198.2411099464673
430,46,146.2065046879397,1688.769,114,196.2065046879397
431,45,144.8392622665221,1577.757,105,194.8392622665221
432,40,138.6281217380217,1453.926,108,188.6281217380217
433,40,138.831670928669,1466.116,104,188.831670928669
434,37,138.829168283598,1472.434,105,188.829168283598
435,36,142.1203233015432,1496.514,106,192.1203233015432
436,36,144.5900690099174,1544.906,106,194.5900690099174
437,38,145.881083870723,1585.11,112,195.881083870723
438,45,151.5281481344132,1541.523,118,201.5281481344132
439,48,158.541127324274,1507.106,117,208.541127324274
440,50,166.0371091599655,1552.873,125,216.0371091599655
441,49,166.1335188043036,1647.679,124,216.1335188043036
442,44,165.3115972468397,1657.928428,114,215.3115972468397
443,45,163.4858498310019,1650.963,108,213.4858498310019
444,42,162.8901174921048,1602.458,109,212.8901174921048
445,40,165.6271599500087,1594.977,104,215.6271599500087
446,35,163.897796324488,1603.121,105,213.897796324488
447,41,163.5319642226779,1651.143,105,213.5319642226779
448,47,158.0914921920703,1645.486,107,208.0914921920703
449,50,154.4003107132685,1635.439,107,204.4003107132685
450,50,154.4331176537297,1544.012,116,204.4331176537297
451,49,151.1444045118247,1649.222,119,201.1444045118247
452,46,149.2482029557296,1623.102,114,199.2482029557296
453,46,144.3931125946272,1566.36,129,194.3931125946272
454,46,138.9492887230903,1490.389,116,188.9492887230903
455,42,137.352670393797,1446.579,113,187.352670393797
456,41,136.337557201429,1376.515,109,186.337557201429
457,41,137.0124262823673,1350.765,109,187.0124262823673
458,42,135.8310672648314,1337.937,110,185.8310672648314
459,39,132.7129159990313,1312.361,110,182.7129159990313
460,39,133.2819981580493,1321.395,112,183.2819981580493
461,39,136.8521145590865,1373.906,109,186.8521145590865
462,41,145.0556275611719,1423.937,110,195.0556275611719
463,44,155.4653053731492,1467.579,115,205.4653053731492
464,51,159.3547133762265,1363.691,129,209.3547133762265
465,51,165.2043058383605,1516.978,124,215.2043058383605
466,49,164.6076908383537,1530.214,130,214.6076908383537
467,44,163.5248981012728,1519.895,133,213.5248981012728
468,39,161.7871555983082,1563.498,118,211.7871555983082
469,36,160.7771764829344,1636.033,134,210.7771764829344
470,38,159.0882148393921,1615.13,103,209.0882148393921
471,44,160.4594056772329,1670.631,111,210.4594056772329
472,47,153.0792392240963,1670.944,108,203.0792392240963
473,48,150.0528192329638,1677.384,109,200.0528192329638
474,48,146.1583262030443,1647.489528000001,114,196.1583262030443
475,52,145.740726015067,1608.483,133,195.740726015067
476,52,141.7634452687378,1560.045,120,191.7634452687378
477,53,140.3498847646189,1409.716,128,190.3498847646189
478,55,136.7308930282509,1413.606,122,186.7308930282509
479,56,134.4775464422176,1398.196,121,184.4775464422176
480,56,131.1887966939184,1313.314,121,181.1887966939184
481,53,130.1035357435235,1263.116,122,180.1035357435235
482,53,126.8319281776579,1230.4,120,176.8319281776579
483,51,120.6695088268676,1217.743,122,170.6695088268676
484,53,126.1786188131633,1220.947,123,176.1786188131633
485,52,133.5181432285283,1225.391,123,183.5181432285283
486,54,142.490744975335,1247.096,125,192.490744975335
487,54,152.7202797009734,1305.02,129,202.7202797009734
488,60,158.157333685028,1440.365,137,208.157333685028
489,59,157.6527547713477,1290.489,143,207.6527547713477
490,56,158.7866363828851,1306.419,142,208.7866363828851
491,53,159.4866818436918,1331.481,134,209.4866818436918
492,47,160.7728015959777,1351.564,118,210.7728015959777
493,45,159.89975177896,1089.175,114,209.89975177896
494,44,159.9421294189081,1324.038,120,209.9421294189081
495,50,159.4530710123157,1324.981,112,209.4530710123157
496,51,152.7741364054359,1318.513,119,202.7741364054359
497,54,147.6658086872651,1320.38,122,197.6658086872651
498,54,144.5950178803031,1331.306,140,194.5950178803031
499,51,142.5638149626149,1375.366,135,192.5638149626149
500,50,138.9401190025553,1394.441,137,188.9401190025553
501,47,135.4093608784148,1311.655,131,185.4093608784148
502,46,131.7396820922346,1290.416,114,181.7396820922346
503,49,130.5934425002819,1307.222,115,180.5934425002819
504,51,123.4735289048955,1299.162,112,173.4735289048955
505,52,122.9845962648258,1274.392,112,172.9845962648258
506,49,124.1273700890185,1252.815,114,174.1273700890185
507,46,125.8659617878413,1220.917,114,175.8659617878413
508,46,123.8611168029441,1228.294,116,173.8611168029441
509,49,126.3462359887633,1240.287,123,176.3462359887633
510,55,136.5714963440127,1259.945,134,186.5714963440127
511,61,145.7621124854073,1261.666,149,195.7621124854073
512,58,149.2208182317023,1316.249,150,199.2208182317023
513,58,150.5605616398221,1351.36,123,200.5605616398221
514,55,151.5274659023728,1300.891,118,201.5274659023728
515,50,151.5009098359628,1253.115,120,201.5009098359628
516,47,149.0208336339983,1285.763,117,199.0208336339983
517,48,146.5101051946785,1303.528,116,196.5101051946785
518,45,144.3186509603006,1333.489,117,194.3186509603006
519,49,144.0536565475855,1340.121,118,194.0536565475855
520,45,139.7944507499898,1397.379,114,189.7944507499898
521,47,136.5175278873567,1444.05,118,186.5175278873567
522,52,134.7778348555642,1403.663,118,184.7778348555642
523,51,133.8431328634974,1413.144,123,183.8431328634974
524,51,132.1776577858429,1404.576,139,182.1776577858429
525,52,130.2849118492006,1316.519,128,180.2849118492006
526,50,126.947899409218,1244.437,126,176.947899409218
527,50,123.6846252950397,1178.881,115,173.6846252950397
528,50,121.0369673157376,1155.313,115,171.0369673157376
529,46,118.0261095122408,1032.377,111,168.0261095122408
530,42,119.3265648359229,1056.015,111,169.3265648359229
531,40,119.3157153289014,1103.952,111,169.3157153289014
532,38,120.4039461089431,1109.154,110,170.4039461089431
533,41,120.5332035285981,1144.346,122,170.5332035285981
534,47,122.7200822053235,1153.088,122,172.7200822053235
535,50,125.935310729107,1129.039,122,175.935310729107
536,50,127.5183440993058,1202.74,132,177.5183440993058
537,48,129.4018172617686,1279.845,119,179.4018172617686
538,46,132.1865353801032,1264.403,110,182.1865353801032
539,42,131.3075293523858,1226.872,107,181.3075293523858
540,41,130.0158506231436,1250.505,104,180.0158506231436
541,42,130.34012262781,1259.61,108,180.34012262781
542,40,130.7613949324628,1323.101,105,180.7613949324628
543,42,131.6312793232916,1354.241,106,181.6312793232916
544,43,133.5098358724884,1434.548,113,183.5098358724884
545,43,130.5731303007584,1451.258,106,180.5731303007584
546,40,131.0325107074975,1425.538,108,181.0325107074975
547,42,128.1518014416882,1461.479,119,178.1518014416882
548,39,126.6634061113226,1430.043,120,176.6634061113226
549,33,124.0831435241287,1375.43,118,174.0831435241287
550,39,123.1872933600984,1308.268,103,173.1872933600984
551,37,121.6045812321513,1292.884,109,171.6045812321513
552,29,120.0925750191333,1280.057,101,170.0925750191333
553,29,121.2648937070524,1267.811,100,171.2648937070524
554,25,121.0220087107604,1262.336,100,171.0220087107604
555,26,121.8022116641855,1268.744,98,171.8022116641855
556,26,124.6181684470621,1267.533,98,174.6181684470621
557,28,125.0440228332791,1306.002,108,175.0440228332791
558,33,130.3396559264869,1350.87,113,180.3396559264869
559,33,132.7822056210245,1422.661,122,182.7822056210245
560,32,132.0999368534848,1561.175,114,182.0999368534848
561,29,133.2847040108928,1443.491,102,183.2847040108928
562,26,135.5787422889156,1428.599,97,185.5787422889156
563,26,137.2829436697102,1474.648,97,187.2829436697102
564,23,138.7831676979397,1470.998,95,188.7831676979397
565,20,139.5236896824582,1532.872,91,189.5236896824582
566,17,140.9523157112206,1617.82,90,190.9523157112206
567,20,138.8804200142242,1658.707752,87,188.8804200142242
568,24,142.0329611147997,1669.239,89,192.0329611147997
569,25,140.2886015530285,1690.625,97,190.2886015530285
570,22,139.2303521347409,1684.841,104,189.2303521347409
571,20,140.6790052439165,1669.18,82,190.6790052439165
572,24,137.9735362238827,1653.878,91,187.9735362238827
573,16,138.0435564031891,1584.778,85,188.0435564031891
574,16,134.8595937269137,1469.473,74,184.8595937269137
575,19,133.4759691587923,1494.632,78,183.4759691587923
576,8,133.1305757479074,1409.006,74,183.1305757479074
577,8,126.5348548447181,1372.82,71,176.5348548447181
578,9,126.9765182399023,1358.689,72,176.9765182399023
579,9,122.5464662927837,1342.49,73,172.5464662927837
580,10,125.1059899682944,1444.76,74,175.1059899682944
581,12,131.7126866282806,1472.009,80,181.7126866282806
582,21,140.4995365367612,1549.36,87,190.4995365367612
583,21,148.6728173689262,1548.795,94,198.6728173689262
584,20,155.1310438096928,1595.577,100,205.1310438096928
585,19,153.6942183110623,1694.747,81,203.6942183110623
586,21,153.4777497211417,1715.995,77,203.4777497211417
587,14,154.3732583463056,1664.483,74,204.3732583463056
588,10,157.833553027574,1713.452,65,207.833553027574
589,5,156.5422439866695,1728.222,67,206.5422439866695
590,5,156.310538559013,1697.606,68,206.310538559013
591,5,158.5984069078168,1825.158,66,208.5984069078168
592,9,151.1703706474657,1833.955,72,201.1703706474657
593,10,147.1760843584119,1843.98124,79,197.1760843584119
594,14,142.6975173408722,1804.216,79,192.6975173408722
595,14,140.0738383619889,1771.8,77,190.0738383619889
596,16,138.1208334679156,1722.765,76,188.1208334679156
597,14,136.3168875156992,1621.328,83,186.3168875156992
598,22,133.9897883479061,1533.851,86,183.9897883479061
599,23,132.9038803221068,1527.621,78,182.9038803221068
600,23,130.754920312398,1520.452,81,180.754920312398
601,16,129.1737874543697,1539.825,77,179.1737874543697
602,15,131.037886894109,1575.876,79,181.037886894109
603,14,131.2184066759501,1612.492,80,181.2184066759501
604,17,132.7421805761749,1616.84,81,182.7421805761749
605,22,139.0104484636084,1626.426,92,189.0104484636084
606,28,150.2723743580653,1667.424,100,200.2723743580653
607,30,162.7504956303553,1713.982,124,212.7504956303553
608,29,165.2967392792434,1868.28,102,215.2967392792434
609,28,159.7873161451793,1900.868,94,209.7873161451793
610,25,159.1466368323865,1861.173,93,209.1466368323865
611,28,159.8818884626413,1859.155,90,209.8818884626413
612,20,157.7435774100713,1845.274,86,207.7435774100713
613,21,160.755031064183,1822.396,82,210.755031064183
614,17,160.433929439046,1867.844,82,210.433929439046
615,19,158.8143185489671,1859.214,79,208.8143185489671
616,21,152.7818721943104,1743.69,84,202.7818721943104
617,22,151.1013318336388,1740.368,83,201.1013318336388
618,21,148.1451752187487,1747.836,90,198.1451752187487
619,23,148.2754076007846,1746.441,88,198.2754076007846
620,18,146.5494594847401,1718.667,95,196.5494594847401
621,21,143.902128305096,1710.444,93,193.902128305096
622,22,144.3314998046756,1704.05,90,194.3314998046756
623,19,140.621895523708,1680.771,89,190.621895523708
624,18,137.129991281428,1671.807,89,187.129991281428
625,18,137.0067967505126,1633.932,87,187.0067967505126
626,17,132.9169109903212,1587.796,88,182.9169109903212
627,18,133.8292096274924,1510.937,87,183.8292096274924
628,22,135.5698156445033,1570.273,87,185.5698156445033
629,22,140.2074496471068,1705.213,89,190.2074496471068
630,22,150.7377940949734,1779.633,90,200.7377940949734
631,26,162.2389674216171,1769.131,99,212.2389674216171
632,30,165.7576659739025,1831.214,111,215.7576659739025
633,34,162.8499015624271,1935.661,110,212.8499015624271
634,35,163.2030984175685,1955.99576,104,213.2030984175685
635,33,162.6788865160755,1942.072,109,212.6788865160755
636,36,157.5048895845449,1933.176,96,207.5048895845449
637,25,154.2164887447161,1961.104,90,204.2164887447161
638,28,156.1551168700982,1947.934,94,206.1551168700982
639,32,157.4587374991559,2054.248,88,207.4587374991559
640,35,151.7446709694527,2025.309,92,201.7446709694527
641,37,149.814282907168,2071.613,95,199.814282907168
642,37,146.1467856446203,2099.393,100,196.1467856446203
643,39,147.952288033064,2119.951,98,197.952288033064
644,40,144.278783697467,2045.928,105,194.278783697467
645,35,142.9710720924309,1978.653,103,192.9710720924309
646,42,143.8006407618935,1920.545,99,193.8006407618935
647,35,144.5598701844353,1857.829,104,194.5598701844353
648,34,139.639807822848,1789.117,99,189.639807822848
649,29,133.5564599749805,1749.22,98,183.5564599749805
650,25,133.9968130303897,1714.321,95,183.9968130303897
651,23,132.2981927353636,1630.201,93,182.2981927353636
652,21,135.5814305030345,1656.191,91,185.5814305030345
653,22,142.956876543513,1729.934,91,192.956876543513
654,23,153.7220349422163,1798.769,91,203.7220349422163
655,24,164.1086514507072,1825.747,95,214.1086514507072
656,28,172.5420925977247,1822.333,100,222.5420925977247
657,29,174.2593381778101,1914.641,96,224.2593381778101
658,30,175.1086286327744,1910.978,104,225.1086286327744
659,30,175.6670559148076,1861.927,109,225.6670559148076
660,29,176.1877607304322,1855.248,108,226.1877607304322
661,28,176.8107836798876,1841.883,90,226.8107836798876
662,29,175.5810624206061,1800.111,91,225.5810624206061
663,25,174.6710254062071,1770.943,95,224.6710254062071
664,26,170.8433255146822,1730.09,109,220.8433255146822
665,27,164.2078191391836,1722.758,98,214.2078191391836
666,27,162.0450939171122,1758.535,92,212.0450939171122
667,29,159.9122943619178,1775.604,90,209.9122943619178
668,29,157.7610443383389,1783.709,96,207.7610443383389
669,31,154.3406734604735,1713.469,93,204.3406734604735
670,33,149.5432957981723,1664.06,87,199.5432957981723
671,32,145.7493598083255,1617.411,92,195.7493598083255
672,34,144.4033252953648,1652.153,91,194.4033252953648
673,32,141.1447783593827,1627.357,88,191.1447783593827
674,28,141.4251557937843,1654.478,89,191.4251557937843
675,26,144.5009743621399,1671.316,89,194.5009743621399
676,24,146.1991319426779,1656.727,90,196.1991319426779
677,25,150.7181324744365,1674.822,102,200.7181324744365
678,31,162.2924814998946,1762.119,100,212.2924814998946
679,34,172.7375142023473,1734.616,117,222.7375142023473
680,32,172.1075997065352,1935.842,114,222.1075997065352
681,32,171.944277318752,2001.948,95,221.944277318752
682,33,173.7176537906431,2037.73,104,223.7176537906431
683,31,171.3145697759211,1970.482,95,221.3145697759211
684,31,170.8538589744188,2017.851,93,220.8538589744188
685,25,164.4072575404906,1962.705,92,214.4072575404906
686,25,163.337972683694,1986.413,90,213.337972683694
687,24,162.7708601419867,1979.327,93,212.7708601419867
688,27,161.5642910377045,1986.363,91,211.5642910377045
689,34,159.7737012244155,1956.427,94,209.7737012244155
690,34,155.7315053806102,1872.466,101,205.7315053806102
691,34,153.1815655732234,1808.339,102,203.1815655732234
692,35,151.8953100269206,1713.055,93,201.8953100269206
693,33,149.5755938735097,1788.817,102,199.5755938735097
694,34,144.2653959054859,1785.921,108,194.2653959054859
695,30,142.494398970033,1824.969,95,192.494398970033
696,20,142.0645219880988,1844.257,92,192.0645219880988
697,31,141.4919628256948,1841.464,91,191.4919628256948
698,28,137.3347947545337,1833.443,92,187.3347947545337
699,23,137.6858621565242,1794.817,91,187.6858621565242
700,26,141.0945629642342,1798.099,93,191.0945629642342
701,31,139.5683485169142,1890.126,100,189.5683485169142
702,38,140.9406501111528,2024.532,118,190.9406501111528
703,40,143.0774854307013,2103.269,105,193.0774854307013
704,40,143.3800508100943,2082.049,121,193.3800508100943
705,41,146.0998480319201,2160.863,104,196.0998480319201
706,41,147.5460997374716,2160.281,104,197.5460997374716
707,42,146.4646607120981,2027.041,97,196.4646607120981
708,43,145.3472594683819,2056.25,100,195.3472594683819
709,37,144.8716813966682,2166.356,93,194.8716813966682
710,36,145.3653432687582,2178.184,91,195.3653432687582
711,36,143.3535474182318,2184.818,99,193.3535474182318
712,34,145.7231302999471,2214.139,109,195.7231302999471
713,37,145.897384589342,2183.564,100,195.897384589342
714,35,146.5194950368316,2161.277,111,196.5194950368316
715,37,140.2682430820562,2098.938,112,190.2682430820562
716,38,140.0245715919476,2022.554,118,190.0245715919476
717,38,138.7234804284872,2048.576,106,188.7234804284872
718,37,138.2056435969967,2024.556,106,188.2056435969967
719,39,137.4229163729411,1988.306,99,187.4229163729411
720,32,135.3676913245279,1980.42,97,185.3676913245279
721,32,134.7089500785448,1936.327,96,184.7089500785448
722,30,135.8015590074992,1926.485,96,185.8015590074992
723,31,136.07962552735,1963.451,97,186.07962552735
724,31,137.6442422568553,2018.26,99,187.6442422568553
725,32,136.8369494843809,1957.166,108,186.8369494843809
726,40,140.479893279828,1993.994,117,190.479893279828
727,39,142.2259779330289,2101.602,108,192.2259779330289
728,36,143.2503201652044,2042.301,114,193.2503201652044
729,34,145.1054086329302,1988.147,108,195.1054086329302
730,33,146.815097348464,2026.792,97,196.815097348464
731,31,146.5192583638075,2030.038,93,196.5192583638075
732,31,145.0714956477853,1954.631,90,195.0714956477853
733,31,144.5135186364824,1962.845,96,194.5135186364824
734,32,144.3641328949674,1975.419,91,194.3641328949674
735,33,145.6696392969874,1977.573,92,195.6696392969874
736,32,145.7822591708711,2163.057,94,195.7822591708711
737,34,145.3777701126875,2156.812,98,195.3777701126875
